asset_id,inspection_date,condition_score,condition_band
AST-00840,2025-03-26,47.4,Poor
AST-00840,2025-06-24,49.7,Poor
AST-00840,2025-09-22,46.3,Poor
AST-00840,2025-12-21,44.2,Critical
AST-00840,2026-03-21,44.7,Critical
AST-00840,2026-06-19,43.0,Critical
AST-00841,2024-01-01,78.8,Good
AST-00841,2024-03-31,84.2,Good
AST-00841,2024-06-29,77.7,Good
AST-00841,2024-09-27,73.9,Fair
AST-00841,2024-12-26,79.3,Good
AST-00841,2025-03-26,82.1,Good
AST-00841,2025-06-24,81.0,Good
AST-00841,2025-09-22,77.0,Good
AST-00841,2025-12-21,79.5,Good
AST-00841,2026-03-21,74.1,Fair
AST-00841,2026-06-19,73.5,Fair
AST-00842,2024-01-01,82.8,Good
AST-00842,2024-03-31,87.5,Good
AST-00842,2024-06-29,81.6,Good
AST-00842,2024-09-27,81.1,Good
AST-00842,2024-12-26,78.9,Good
AST-00842,2025-03-26,84.7,Good
AST-00842,2025-06-24,71.4,Fair
AST-00842,2025-09-22,81.8,Good
AST-00842,2025-12-21,77.6,Good
AST-00842,2026-03-21,71.4,Fair
AST-00842,2026-06-19,71.4,Fair
AST-00843,2024-01-01,64.6,Fair
AST-00843,2024-03-31,71.2,Fair
AST-00843,2024-06-29,72.1,Fair
AST-00843,2024-09-27,67.9,Fair
AST-00843,2024-12-26,69.8,Fair
AST-00843,2025-03-26,65.8,Fair
AST-00843,2025-06-24,64.5,Fair
AST-00843,2025-09-22,62.6,Fair
AST-00843,2025-12-21,60.7,Fair
AST-00843,2026-03-21,66.9,Fair
AST-00843,2026-06-19,59.2,Poor
AST-00844,2024-01-01,76.4,Good
AST-00844,2024-03-31,82.0,Good
AST-00844,2024-06-29,86.3,Good
AST-00844,2024-09-27,83.6,Good
AST-00844,2024-12-26,79.1,Good
AST-00844,2025-03-26,78.2,Good
AST-00844,2025-06-24,79.4,Good
AST-00844,2025-09-22,77.8,Good
AST-00844,2025-12-21,84.1,Good
AST-00844,2026-03-21,80.0,Good
AST-00844,2026-06-19,78.7,Good
AST-00845,2024-01-01,100.0,Good
AST-00845,2024-03-31,95.3,Good
AST-00845,2024-06-29,99.3,Good
AST-00845,2024-09-27,91.6,Good
AST-00845,2024-12-26,100.0,Good
AST-00845,2025-03-26,100.0,Good
AST-00845,2025-06-24,100.0,Good
AST-00845,2025-09-22,90.6,Good
AST-00845,2025-12-21,89.6,Good
AST-00845,2026-03-21,94.9,Good
AST-00845,2026-06-19,96.0,Good
AST-00846,2024-01-01,77.6,Good
AST-00846,2024-03-31,77.4,Good
AST-00846,2024-06-29,78.1,Good
AST-00846,2024-09-27,77.3,Good
AST-00846,2024-12-26,81.0,Good
AST-00846,2025-03-26,79.9,Good
AST-00846,2025-06-24,72.7,Fair
AST-00846,2025-09-22,71.0,Fair
AST-00846,2025-12-21,73.7,Fair
AST-00846,2026-03-21,74.7,Fair
AST-00846,2026-06-19,68.4,Fair
AST-00847,2024-01-01,56.1,Poor
AST-00847,2024-03-31,61.4,Fair
AST-00847,2024-06-29,64.5,Fair
AST-00847,2024-09-27,54.3,Poor
AST-00847,2024-12-26,54.3,Poor
AST-00847,2025-03-26,59.6,Poor
AST-00847,2025-06-24,53.7,Poor
AST-00847,2025-09-22,52.9,Poor
AST-00847,2025-12-21,55.9,Poor
AST-00847,2026-03-21,53.1,Poor
AST-00847,2026-06-19,51.3,Poor
AST-00848,2024-01-01,83.1,Good
AST-00848,2024-03-31,85.1,Good
AST-00848,2024-06-29,77.2,Good
AST-00848,2024-09-27,82.6,Good
AST-00848,2024-12-26,86.9,Good
AST-00848,2025-03-26,79.3,Good
AST-00848,2025-06-24,82.7,Good
AST-00848,2025-09-22,76.0,Good
AST-00848,2025-12-21,73.7,Fair
AST-00848,2026-03-21,81.4,Good
AST-00848,2026-06-19,80.7,Good
AST-00849,2024-01-01,75.6,Good
AST-00849,2024-03-31,71.9,Fair
AST-00849,2024-06-29,77.4,Good
AST-00849,2024-09-27,77.7,Good
AST-00849,2024-12-26,76.0,Good
AST-00849,2025-03-26,72.6,Fair
AST-00849,2025-06-24,70.4,Fair
AST-00849,2025-09-22,74.0,Fair
AST-00849,2025-12-21,65.5,Fair
AST-00849,2026-03-21,70.9,Fair
AST-00849,2026-06-19,62.8,Fair
AST-00850,2024-01-01,80.6,Good
AST-00850,2024-03-31,76.5,Good
AST-00850,2024-06-29,80.2,Good
AST-00850,2024-09-27,72.4,Fair
AST-00850,2024-12-26,79.4,Good
AST-00850,2025-03-26,77.4,Good
AST-00850,2025-06-24,73.8,Fair
AST-00850,2025-09-22,73.1,Fair
AST-00850,2025-12-21,71.8,Fair
AST-00850,2026-03-21,74.5,Fair
AST-00850,2026-06-19,70.0,Fair
AST-00851,2024-01-01,89.6,Good
AST-00851,2024-03-31,83.6,Good
AST-00851,2024-06-29,84.5,Good
AST-00851,2024-09-27,84.7,Good
AST-00851,2024-12-26,84.7,Good
AST-00851,2025-03-26,80.7,Good
AST-00851,2025-06-24,84.2,Good
AST-00851,2025-09-22,76.2,Good
AST-00851,2025-12-21,78.6,Good
AST-00851,2026-03-21,75.4,Good
AST-00851,2026-06-19,79.5,Good
AST-00852,2024-01-01,85.9,Good
AST-00852,2024-03-31,85.3,Good
AST-00852,2024-06-29,85.3,Good
AST-00852,2024-09-27,83.1,Good
AST-00852,2024-12-26,81.2,Good
AST-00852,2025-03-26,83.9,Good
AST-00852,2025-06-24,76.0,Good
AST-00852,2025-09-22,79.7,Good
AST-00852,2025-12-21,85.2,Good
AST-00852,2026-03-21,76.8,Good
AST-00852,2026-06-19,84.2,Good
AST-00853,2024-01-01,88.8,Good
AST-00853,2024-03-31,91.8,Good
AST-00853,2024-06-29,93.5,Good
AST-00853,2024-09-27,84.0,Good
AST-00853,2024-12-26,90.8,Good
AST-00853,2025-03-26,86.6,Good
AST-00853,2025-06-24,86.6,Good
AST-00853,2025-09-22,94.1,Good
AST-00853,2025-12-21,85.7,Good
AST-00853,2026-03-21,84.8,Good
AST-00853,2026-06-19,83.7,Good
AST-00854,2024-01-01,92.1,Good
AST-00854,2024-03-31,93.1,Good
AST-00854,2024-06-29,91.3,Good
AST-00854,2024-09-27,96.1,Good
AST-00854,2024-12-26,90.9,Good
AST-00854,2025-03-26,95.1,Good
AST-00854,2025-06-24,93.6,Good
AST-00854,2025-09-22,90.6,Good
AST-00854,2025-12-21,93.4,Good
AST-00854,2026-03-21,96.6,Good
AST-00854,2026-06-19,91.5,Good
AST-00855,2024-01-01,73.3,Fair
AST-00855,2024-03-31,69.9,Fair
AST-00855,2024-06-29,65.6,Fair
AST-00855,2024-09-27,70.3,Fair
AST-00855,2024-12-26,63.4,Fair
AST-00855,2025-03-26,71.8,Fair
AST-00855,2025-06-24,64.4,Fair
AST-00855,2025-09-22,65.3,Fair
AST-00855,2025-12-21,64.7,Fair
AST-00855,2026-03-21,66.6,Fair
AST-00855,2026-06-19,69.9,Fair
AST-00856,2024-01-01,97.7,Good
AST-00856,2024-03-31,96.5,Good
AST-00856,2024-06-29,100.0,Good
AST-00856,2024-09-27,95.0,Good
AST-00856,2024-12-26,99.1,Good
AST-00856,2025-03-26,97.6,Good
AST-00856,2025-06-24,99.4,Good
AST-00856,2025-09-22,100.0,Good
AST-00856,2025-12-21,91.2,Good
AST-00856,2026-03-21,91.7,Good
AST-00856,2026-06-19,94.6,Good
AST-00857,2024-01-01,71.6,Fair
AST-00857,2024-03-31,67.3,Fair
AST-00857,2024-06-29,74.0,Fair
AST-00857,2024-09-27,71.4,Fair
AST-00857,2024-12-26,66.0,Fair
AST-00857,2025-03-26,71.8,Fair
AST-00857,2025-06-24,59.0,Poor
AST-00857,2025-09-22,67.9,Fair
AST-00857,2025-12-21,69.8,Fair
AST-00857,2026-03-21,73.1,Fair
AST-00857,2026-06-19,68.8,Fair
AST-00858,2024-01-01,53.9,Poor
AST-00858,2024-03-31,56.7,Poor
AST-00858,2024-06-29,57.0,Poor
AST-00858,2024-09-27,63.0,Fair
AST-00858,2024-12-26,56.0,Poor
AST-00858,2025-03-26,51.8,Poor
AST-00858,2025-06-24,54.7,Poor
AST-00858,2025-09-22,47.6,Poor
AST-00858,2025-12-21,46.9,Poor
AST-00858,2026-03-21,50.0,Poor
AST-00858,2026-06-19,46.8,Poor
AST-00859,2024-01-01,76.7,Good
AST-00859,2024-03-31,70.5,Fair
AST-00859,2024-06-29,77.2,Good
AST-00859,2024-09-27,66.0,Fair
AST-00859,2024-12-26,73.2,Fair
AST-00859,2025-03-26,67.5,Fair
AST-00859,2025-06-24,70.9,Fair
AST-00859,2025-09-22,73.2,Fair
AST-00859,2025-12-21,63.4,Fair
AST-00859,2026-03-21,74.0,Fair
AST-00859,2026-06-19,70.6,Fair
AST-00860,2024-01-01,88.7,Good
AST-00860,2024-03-31,80.6,Good
AST-00860,2024-06-29,85.1,Good
AST-00860,2024-09-27,80.0,Good
AST-00860,2024-12-26,79.3,Good
AST-00860,2025-03-26,75.6,Good
AST-00860,2025-06-24,74.6,Fair
AST-00860,2025-09-22,77.5,Good
AST-00860,2025-12-21,82.6,Good
AST-00860,2026-03-21,79.6,Good
AST-00860,2026-06-19,76.2,Good
AST-00861,2024-01-01,76.6,Good
AST-00861,2024-03-31,71.4,Fair
AST-00861,2024-06-29,80.3,Good
AST-00861,2024-09-27,76.0,Good
AST-00861,2024-12-26,72.4,Fair
AST-00861,2025-03-26,74.1,Fair
AST-00861,2025-06-24,76.3,Good
AST-00861,2025-09-22,69.6,Fair
AST-00861,2025-12-21,72.9,Fair
AST-00861,2026-03-21,73.6,Fair
AST-00861,2026-06-19,76.2,Good
AST-00862,2024-01-01,53.5,Poor
AST-00862,2024-03-31,48.3,Poor
AST-00862,2024-06-29,54.3,Poor
AST-00862,2024-09-27,48.2,Poor
AST-00862,2024-12-26,49.6,Poor
AST-00862,2025-03-26,53.9,Poor
AST-00862,2025-06-24,52.6,Poor
AST-00862,2025-09-22,50.1,Poor
AST-00862,2025-12-21,48.4,Poor
AST-00862,2026-03-21,46.7,Poor
AST-00862,2026-06-19,46.9,Poor
AST-00863,2024-01-01,59.0,Poor
AST-00863,2024-03-31,63.4,Fair
AST-00863,2024-06-29,67.0,Fair
AST-00863,2024-09-27,57.8,Poor
AST-00863,2024-12-26,63.8,Fair
AST-00863,2025-03-26,62.8,Fair
AST-00863,2025-06-24,58.1,Poor
AST-00863,2025-09-22,59.0,Poor
AST-00863,2025-12-21,58.7,Poor
AST-00863,2026-03-21,59.9,Poor
AST-00863,2026-06-19,58.4,Poor
AST-00864,2024-01-01,74.0,Fair
AST-00864,2024-03-31,69.8,Fair
AST-00864,2024-06-29,77.0,Good
AST-00864,2024-09-27,77.4,Good
AST-00864,2024-12-26,68.0,Fair
AST-00864,2025-03-26,70.9,Fair
AST-00864,2025-06-24,67.0,Fair
AST-00864,2025-09-22,71.9,Fair
AST-00864,2025-12-21,70.9,Fair
AST-00864,2026-03-21,69.1,Fair
AST-00864,2026-06-19,67.5,Fair
AST-00865,2024-01-01,100.0,Good
AST-00865,2024-03-31,100.0,Good
AST-00865,2024-06-29,100.0,Good
AST-00865,2024-09-27,96.6,Good
AST-00865,2024-12-26,95.2,Good
AST-00865,2025-03-26,94.2,Good
AST-00865,2025-06-24,97.5,Good
AST-00865,2025-09-22,88.3,Good
AST-00865,2025-12-21,91.8,Good
AST-00865,2026-03-21,89.5,Good
AST-00865,2026-06-19,86.8,Good
AST-00866,2024-01-01,100.0,Good
AST-00866,2024-03-31,100.0,Good
AST-00866,2024-06-29,100.0,Good
AST-00866,2024-09-27,100.0,Good
AST-00866,2024-12-26,100.0,Good
AST-00866,2025-03-26,94.6,Good
AST-00866,2025-06-24,99.9,Good
AST-00866,2025-09-22,95.8,Good
AST-00866,2025-12-21,100.0,Good
AST-00866,2026-03-21,97.4,Good
AST-00866,2026-06-19,95.2,Good
AST-00867,2024-01-01,92.9,Good
AST-00867,2024-03-31,86.0,Good
AST-00867,2024-06-29,86.2,Good
AST-00867,2024-09-27,92.6,Good
AST-00867,2024-12-26,83.6,Good
AST-00867,2025-03-26,77.9,Good
AST-00867,2025-06-24,88.6,Good
AST-00867,2025-09-22,86.7,Good
AST-00867,2025-12-21,79.3,Good
AST-00867,2026-03-21,87.0,Good
AST-00867,2026-06-19,83.2,Good
AST-00868,2024-01-01,92.1,Good
AST-00868,2024-03-31,88.7,Good
AST-00868,2024-06-29,93.1,Good
AST-00868,2024-09-27,89.2,Good
AST-00868,2024-12-26,83.6,Good
AST-00868,2025-03-26,82.1,Good
AST-00868,2025-06-24,89.9,Good
AST-00868,2025-09-22,80.8,Good
AST-00868,2025-12-21,84.4,Good
AST-00868,2026-03-21,88.1,Good
AST-00868,2026-06-19,83.4,Good
AST-00869,2024-01-01,52.5,Poor
AST-00869,2024-03-31,53.1,Poor
AST-00869,2024-06-29,53.9,Poor
AST-00869,2024-09-27,46.5,Poor
AST-00869,2024-12-26,52.0,Poor
AST-00869,2025-03-26,51.7,Poor
AST-00869,2025-06-24,49.9,Poor
AST-00869,2025-09-22,46.1,Poor
AST-00869,2025-12-21,39.7,Critical
AST-00869,2026-03-21,42.4,Critical
AST-00869,2026-06-19,43.1,Critical
AST-00870,2024-01-01,88.8,Good
AST-00870,2024-03-31,92.0,Good
AST-00870,2024-06-29,84.2,Good
AST-00870,2024-09-27,86.9,Good
AST-00870,2024-12-26,82.0,Good
AST-00870,2025-03-26,73.4,Fair
AST-00870,2025-06-24,88.1,Good
AST-00870,2025-09-22,79.7,Good
AST-00870,2025-12-21,77.6,Good
AST-00870,2026-03-21,79.4,Good
AST-00870,2026-06-19,76.2,Good
AST-00871,2024-01-01,90.3,Good
AST-00871,2024-03-31,83.8,Good
AST-00871,2024-06-29,82.1,Good
AST-00871,2024-09-27,85.7,Good
AST-00871,2024-12-26,82.8,Good
AST-00871,2025-03-26,81.2,Good
AST-00871,2025-06-24,81.6,Good
AST-00871,2025-09-22,80.6,Good
AST-00871,2025-12-21,76.2,Good
AST-00871,2026-03-21,72.1,Fair
AST-00871,2026-06-19,70.9,Fair
AST-00872,2024-01-01,61.0,Fair
AST-00872,2024-03-31,50.7,Poor
AST-00872,2024-06-29,52.8,Poor
AST-00872,2024-09-27,49.4,Poor
AST-00872,2024-12-26,46.2,Poor
AST-00872,2025-03-26,57.4,Poor
AST-00872,2025-06-24,52.6,Poor
AST-00872,2025-09-22,44.1,Critical
AST-00872,2025-12-21,46.8,Poor
AST-00872,2026-03-21,49.4,Poor
AST-00872,2026-06-19,52.2,Poor
AST-00873,2024-01-01,51.2,Poor
AST-00873,2024-03-31,51.4,Poor
AST-00873,2024-06-29,47.5,Poor
AST-00873,2024-09-27,40.5,Critical
AST-00873,2024-12-26,46.0,Poor
AST-00873,2025-03-26,37.6,Critical
AST-00873,2025-06-24,46.9,Poor
AST-00873,2025-09-22,45.6,Poor
AST-00873,2025-12-21,44.3,Critical
AST-00873,2026-03-21,40.2,Critical
AST-00873,2026-06-19,38.1,Critical
AST-00874,2024-01-01,85.2,Good
AST-00874,2024-03-31,85.9,Good
AST-00874,2024-06-29,82.6,Good
AST-00874,2024-09-27,83.8,Good
AST-00874,2024-12-26,78.4,Good
AST-00874,2025-03-26,84.4,Good
AST-00874,2025-06-24,83.4,Good
AST-00874,2025-09-22,84.0,Good
AST-00874,2025-12-21,79.7,Good
AST-00874,2026-03-21,80.4,Good
AST-00874,2026-06-19,75.7,Good
AST-00875,2024-01-01,80.0,Good
AST-00875,2024-03-31,77.2,Good
AST-00875,2024-06-29,79.5,Good
AST-00875,2024-09-27,78.2,Good
AST-00875,2024-12-26,70.3,Fair
AST-00875,2025-03-26,79.2,Good
AST-00875,2025-06-24,71.2,Fair
AST-00875,2025-09-22,73.9,Fair
AST-00875,2025-12-21,75.9,Good
AST-00875,2026-03-21,75.8,Good
AST-00875,2026-06-19,66.5,Fair
AST-00876,2024-01-01,72.6,Fair
AST-00876,2024-03-31,72.4,Fair
AST-00876,2024-06-29,69.7,Fair
AST-00876,2024-09-27,64.2,Fair
AST-00876,2024-12-26,74.6,Fair
AST-00876,2025-03-26,63.6,Fair
AST-00876,2025-06-24,63.5,Fair
AST-00876,2025-09-22,66.5,Fair
AST-00876,2025-12-21,62.6,Fair
AST-00876,2026-03-21,65.5,Fair
AST-00876,2026-06-19,54.2,Poor
AST-00877,2024-01-01,67.4,Fair
AST-00877,2024-03-31,65.3,Fair
AST-00877,2024-06-29,61.6,Fair
AST-00877,2024-09-27,69.0,Fair
AST-00877,2024-12-26,66.7,Fair
AST-00877,2025-03-26,66.0,Fair
AST-00877,2025-06-24,64.3,Fair
AST-00877,2025-09-22,64.3,Fair
AST-00877,2025-12-21,64.7,Fair
AST-00877,2026-03-21,59.7,Poor
AST-00877,2026-06-19,60.6,Fair
AST-00878,2024-01-01,57.8,Poor
AST-00878,2024-03-31,61.0,Fair
AST-00878,2024-06-29,53.9,Poor
AST-00878,2024-09-27,50.2,Poor
AST-00878,2024-12-26,58.8,Poor
AST-00878,2025-03-26,56.5,Poor
AST-00878,2025-06-24,52.2,Poor
AST-00878,2025-09-22,57.3,Poor
AST-00878,2025-12-21,59.4,Poor
AST-00878,2026-03-21,59.4,Poor
AST-00878,2026-06-19,53.8,Poor
AST-00879,2024-01-01,53.4,Poor
AST-00879,2024-03-31,50.8,Poor
AST-00879,2024-06-29,44.2,Critical
AST-00879,2024-09-27,51.0,Poor
AST-00879,2024-12-26,46.1,Poor
AST-00879,2025-03-26,39.7,Critical
AST-00879,2025-06-24,45.9,Poor
AST-00879,2025-09-22,46.4,Poor
AST-00879,2025-12-21,44.3,Critical
AST-00879,2026-03-21,43.0,Critical
AST-00879,2026-06-19,39.1,Critical
AST-00880,2024-01-01,43.6,Critical
AST-00880,2024-03-31,40.6,Critical
AST-00880,2024-06-29,43.1,Critical
AST-00880,2024-09-27,36.1,Critical
AST-00880,2024-12-26,39.4,Critical
AST-00880,2025-03-26,41.5,Critical
AST-00880,2025-06-24,42.6,Critical
AST-00880,2025-09-22,42.0,Critical
AST-00880,2025-12-21,34.3,Critical
AST-00880,2026-03-21,36.4,Critical
AST-00880,2026-06-19,33.0,Critical
AST-00881,2024-01-01,100.0,Good
AST-00881,2024-03-31,99.0,Good
AST-00881,2024-06-29,97.6,Good
AST-00881,2024-09-27,96.7,Good
AST-00881,2024-12-26,100.0,Good
AST-00881,2025-03-26,95.9,Good
AST-00881,2025-06-24,89.8,Good
AST-00881,2025-09-22,94.0,Good
AST-00881,2025-12-21,90.4,Good
AST-00881,2026-03-21,90.9,Good
AST-00881,2026-06-19,91.2,Good
AST-00882,2024-01-01,91.5,Good
AST-00882,2024-03-31,96.3,Good
AST-00882,2024-06-29,93.6,Good
AST-00882,2024-09-27,87.7,Good
AST-00882,2024-12-26,90.2,Good
AST-00882,2025-03-26,91.5,Good
AST-00882,2025-06-24,83.2,Good
AST-00882,2025-09-22,80.7,Good
AST-00882,2025-12-21,87.7,Good
AST-00882,2026-03-21,87.3,Good
AST-00882,2026-06-19,80.0,Good
AST-00883,2024-01-01,81.5,Good
AST-00883,2024-03-31,87.9,Good
AST-00883,2024-06-29,81.8,Good
AST-00883,2024-09-27,87.0,Good
AST-00883,2024-12-26,77.7,Good
AST-00883,2025-03-26,80.2,Good
AST-00883,2025-06-24,78.8,Good
AST-00883,2025-09-22,80.3,Good
AST-00883,2025-12-21,74.9,Fair
AST-00883,2026-03-21,76.8,Good
AST-00883,2026-06-19,76.5,Good
AST-00884,2024-01-01,100.0,Good
AST-00884,2024-03-31,97.3,Good
AST-00884,2024-06-29,94.3,Good
AST-00884,2024-09-27,96.7,Good
AST-00884,2024-12-26,98.9,Good
AST-00884,2025-03-26,99.3,Good
AST-00884,2025-06-24,89.0,Good
AST-00884,2025-09-22,97.9,Good
AST-00884,2025-12-21,99.8,Good
AST-00884,2026-03-21,95.2,Good
AST-00884,2026-06-19,95.6,Good
AST-00885,2024-01-01,73.8,Fair
AST-00885,2024-03-31,70.2,Fair
AST-00885,2024-06-29,70.2,Fair
AST-00885,2024-09-27,69.9,Fair
AST-00885,2024-12-26,65.2,Fair
AST-00885,2025-03-26,68.3,Fair
AST-00885,2025-06-24,64.1,Fair
AST-00885,2025-09-22,74.0,Fair
AST-00885,2025-12-21,60.4,Fair
AST-00885,2026-03-21,65.3,Fair
AST-00885,2026-06-19,59.1,Poor
AST-00886,2024-01-01,87.8,Good
AST-00886,2024-03-31,89.8,Good
AST-00886,2024-06-29,93.2,Good
AST-00886,2024-09-27,94.6,Good
AST-00886,2024-12-26,84.5,Good
AST-00886,2025-03-26,92.7,Good
AST-00886,2025-06-24,86.7,Good
AST-00886,2025-09-22,84.4,Good
AST-00886,2025-12-21,88.3,Good
AST-00886,2026-03-21,83.8,Good
AST-00886,2026-06-19,90.2,Good
AST-00887,2024-01-01,63.1,Fair
AST-00887,2024-03-31,63.9,Fair
AST-00887,2024-06-29,57.5,Poor
AST-00887,2024-09-27,57.6,Poor
AST-00887,2024-12-26,56.0,Poor
AST-00887,2025-03-26,53.5,Poor
AST-00887,2025-06-24,51.9,Poor
AST-00887,2025-09-22,51.0,Poor
AST-00887,2025-12-21,54.1,Poor
AST-00887,2026-03-21,48.2,Poor
AST-00887,2026-06-19,50.1,Poor
AST-00888,2024-01-01,96.7,Good
AST-00888,2024-03-31,92.9,Good
AST-00888,2024-06-29,96.4,Good
AST-00888,2024-09-27,100.0,Good
AST-00888,2024-12-26,95.8,Good
AST-00888,2025-03-26,92.8,Good
AST-00888,2025-06-24,88.0,Good
AST-00888,2025-09-22,88.7,Good
AST-00888,2025-12-21,95.2,Good
AST-00888,2026-03-21,81.8,Good
AST-00888,2026-06-19,86.8,Good
AST-00889,2024-01-01,100.0,Good
AST-00889,2024-03-31,96.4,Good
AST-00889,2024-06-29,95.0,Good
AST-00889,2024-09-27,90.6,Good
AST-00889,2024-12-26,97.0,Good
AST-00889,2025-03-26,90.8,Good
AST-00889,2025-06-24,91.6,Good
AST-00889,2025-09-22,83.5,Good
AST-00889,2025-12-21,90.9,Good
AST-00889,2026-03-21,91.9,Good
AST-00889,2026-06-19,88.8,Good
AST-00890,2024-01-01,83.3,Good
AST-00890,2024-03-31,84.4,Good
AST-00890,2024-06-29,83.2,Good
AST-00890,2024-09-27,81.7,Good
AST-00890,2024-12-26,85.2,Good
AST-00890,2025-03-26,78.8,Good
AST-00890,2025-06-24,74.5,Fair
AST-00890,2025-09-22,75.0,Good
AST-00890,2025-12-21,80.0,Good
AST-00890,2026-03-21,79.4,Good
AST-00890,2026-06-19,68.6,Fair
AST-00891,2024-01-01,92.2,Good
AST-00891,2024-03-31,96.3,Good
AST-00891,2024-06-29,91.7,Good
AST-00891,2024-09-27,100.0,Good
AST-00891,2024-12-26,89.2,Good
AST-00891,2025-03-26,86.3,Good
AST-00891,2025-06-24,91.9,Good
AST-00891,2025-09-22,88.7,Good
AST-00891,2025-12-21,90.6,Good
AST-00891,2026-03-21,88.8,Good
AST-00891,2026-06-19,90.3,Good
AST-00892,2024-01-01,72.8,Fair
AST-00892,2024-03-31,73.4,Fair
AST-00892,2024-06-29,69.1,Fair
AST-00892,2024-09-27,71.4,Fair
AST-00892,2024-12-26,67.2,Fair
AST-00892,2025-03-26,72.4,Fair
AST-00892,2025-06-24,76.3,Good
AST-00892,2025-09-22,67.4,Fair
AST-00892,2025-12-21,65.5,Fair
AST-00892,2026-03-21,62.1,Fair
AST-00892,2026-06-19,66.7,Fair
AST-00893,2024-01-01,92.0,Good
AST-00893,2024-03-31,91.5,Good
AST-00893,2024-06-29,88.2,Good
AST-00893,2024-09-27,83.2,Good
AST-00893,2024-12-26,87.4,Good
AST-00893,2025-03-26,80.9,Good
AST-00893,2025-06-24,80.7,Good
AST-00893,2025-09-22,84.5,Good
AST-00893,2025-12-21,82.5,Good
AST-00893,2026-03-21,81.8,Good
AST-00893,2026-06-19,77.8,Good
AST-00894,2024-01-01,52.0,Poor
AST-00894,2024-03-31,51.1,Poor
AST-00894,2024-06-29,50.4,Poor
AST-00894,2024-09-27,50.6,Poor
AST-00894,2024-12-26,50.6,Poor
AST-00894,2025-03-26,46.4,Poor
AST-00894,2025-06-24,47.1,Poor
AST-00894,2025-09-22,50.2,Poor
AST-00894,2025-12-21,50.5,Poor
AST-00894,2026-03-21,46.0,Poor
AST-00894,2026-06-19,45.1,Poor
AST-00895,2024-01-01,85.5,Good
AST-00895,2024-03-31,82.8,Good
AST-00895,2024-06-29,84.0,Good
AST-00895,2024-09-27,77.8,Good
AST-00895,2024-12-26,83.9,Good
AST-00895,2025-03-26,78.5,Good
AST-00895,2025-06-24,80.6,Good
AST-00895,2025-09-22,75.3,Good
AST-00895,2025-12-21,77.0,Good
AST-00895,2026-03-21,81.8,Good
AST-00895,2026-06-19,77.5,Good
AST-00896,2024-01-01,60.5,Fair
AST-00896,2024-03-31,53.6,Poor
AST-00896,2024-06-29,54.4,Poor
AST-00896,2024-09-27,52.3,Poor
AST-00896,2024-12-26,49.8,Poor
AST-00896,2025-03-26,44.7,Critical
AST-00896,2025-06-24,39.2,Critical
AST-00896,2025-09-22,49.6,Poor
AST-00896,2025-12-21,39.0,Critical
AST-00896,2026-03-21,44.9,Critical
AST-00896,2026-06-19,43.4,Critical
AST-00897,2024-01-01,67.9,Fair
AST-00897,2024-03-31,64.9,Fair
AST-00897,2024-06-29,63.6,Fair
AST-00897,2024-09-27,62.5,Fair
AST-00897,2024-12-26,60.4,Fair
AST-00897,2025-03-26,63.4,Fair
AST-00897,2025-06-24,64.8,Fair
AST-00897,2025-09-22,61.3,Fair
AST-00897,2025-12-21,63.3,Fair
AST-00897,2026-03-21,56.2,Poor
AST-00897,2026-06-19,59.0,Poor
AST-00898,2024-01-01,65.0,Fair
AST-00898,2024-03-31,63.5,Fair
AST-00898,2024-06-29,67.5,Fair
AST-00898,2024-09-27,63.6,Fair
AST-00898,2024-12-26,65.7,Fair
AST-00898,2025-03-26,61.4,Fair
AST-00898,2025-06-24,59.5,Poor
AST-00898,2025-09-22,59.3,Poor
AST-00898,2025-12-21,52.3,Poor
AST-00898,2026-03-21,55.9,Poor
AST-00898,2026-06-19,53.2,Poor
AST-00899,2024-01-01,53.3,Poor
AST-00899,2024-03-31,55.2,Poor
AST-00899,2024-06-29,50.8,Poor
AST-00899,2024-09-27,55.5,Poor
AST-00899,2024-12-26,46.5,Poor
AST-00899,2025-03-26,55.9,Poor
AST-00899,2025-06-24,46.6,Poor
AST-00899,2025-09-22,51.4,Poor
AST-00899,2025-12-21,48.9,Poor
AST-00899,2026-03-21,49.1,Poor
AST-00899,2026-06-19,42.5,Critical
AST-00900,2024-01-01,91.4,Good
AST-00900,2024-03-31,94.0,Good
AST-00900,2024-06-29,91.1,Good
AST-00900,2024-09-27,88.4,Good
AST-00900,2024-12-26,87.9,Good
AST-00900,2025-03-26,89.1,Good
AST-00900,2025-06-24,88.8,Good
AST-00900,2025-09-22,85.8,Good
AST-00900,2025-12-21,83.4,Good
AST-00900,2026-03-21,80.0,Good
AST-00900,2026-06-19,75.3,Good
AST-00901,2024-01-01,80.2,Good
AST-00901,2024-03-31,75.4,Good
AST-00901,2024-06-29,69.8,Fair
AST-00901,2024-09-27,69.3,Fair
AST-00901,2024-12-26,66.4,Fair
AST-00901,2025-03-26,71.2,Fair
AST-00901,2025-06-24,68.8,Fair
AST-00901,2025-09-22,64.6,Fair
AST-00901,2025-12-21,67.5,Fair
AST-00901,2026-03-21,64.8,Fair
AST-00901,2026-06-19,60.9,Fair
AST-00902,2024-01-01,46.2,Poor
AST-00902,2024-03-31,46.0,Poor
AST-00902,2024-06-29,45.4,Poor
AST-00902,2024-09-27,46.2,Poor
AST-00902,2024-12-26,42.9,Critical
