asset_id,rank,driver,driver_points
AST-00249,4,Condition deterioration,0.0
AST-00249,5,Recent incidents,0.0
AST-00408,1,Asset criticality,8.0
AST-00408,2,Maintenance interval,6.08
AST-00408,3,Condition deterioration,0.0
AST-00408,4,Inspection decline,0.0
AST-00408,5,Recent incidents,0.0
AST-00409,1,Repeat-failure signal,12.0
AST-00409,2,Recent incidents,10.0
AST-00409,3,Asset criticality,6.0
AST-00409,4,Inspection decline,1.94
AST-00409,5,Maintenance interval,1.64
AST-00410,1,Asset criticality,6.0
AST-00410,2,Recent incidents,5.0
AST-00410,3,Maintenance interval,1.87
AST-00410,4,Inspection decline,0.12
AST-00410,5,Condition deterioration,0.0
AST-00411,1,Asset criticality,8.0
AST-00411,2,Condition deterioration,7.79
AST-00411,3,Recent incidents,5.0
AST-00411,4,Inspection decline,1.68
AST-00411,5,Maintenance interval,1.35
AST-00412,1,Asset criticality,6.0
AST-00412,2,Maintenance interval,5.52
AST-00412,3,Condition deterioration,0.0
AST-00412,4,Inspection decline,0.0
AST-00412,5,Recent incidents,0.0
AST-00413,1,Condition deterioration,16.72
AST-00413,2,Asset criticality,6.0
AST-00413,3,Recent incidents,5.0
AST-00413,4,Inspection decline,4.34
AST-00413,5,Maintenance interval,4.21
AST-00414,1,Condition deterioration,14.08
AST-00414,2,Maintenance interval,4.11
AST-00414,3,Asset criticality,4.0
AST-00414,4,Inspection decline,3.31
AST-00414,5,Recent incidents,0.0
AST-00415,1,Asset criticality,4.0
AST-00415,2,Maintenance interval,1.12
AST-00415,3,Inspection decline,0.11
AST-00415,4,Condition deterioration,0.0
AST-00415,5,Recent incidents,0.0
AST-00416,1,Maintenance interval,7.99
AST-00416,2,Condition deterioration,2.01
AST-00416,3,Asset criticality,2.0
AST-00416,4,Inspection decline,0.0
AST-00416,5,Recent incidents,0.0
AST-00417,1,Condition deterioration,9.11
AST-00417,2,Asset criticality,8.0
AST-00417,3,Inspection decline,5.04
AST-00417,4,Maintenance interval,3.19
AST-00417,5,Recent incidents,0.0
AST-00418,1,Asset criticality,10.0
AST-00418,2,Maintenance interval,0.03
AST-00418,3,Condition deterioration,0.0
AST-00418,4,Inspection decline,0.0
AST-00418,5,Recent incidents,0.0
AST-00419,1,Asset criticality,10.0
AST-00419,2,Maintenance interval,7.3
AST-00419,3,Inspection decline,3.1
AST-00419,4,Condition deterioration,0.0
AST-00419,5,Recent incidents,0.0
AST-00420,1,Inspection decline,6.39
AST-00420,2,Maintenance interval,5.03
AST-00420,3,Asset criticality,4.0
AST-00420,4,Condition deterioration,0.0
AST-00420,5,Recent incidents,0.0
AST-00421,1,Asset criticality,8.0
AST-00421,2,Maintenance interval,5.0
AST-00421,3,Inspection decline,2.75
AST-00421,4,Condition deterioration,0.0
AST-00421,5,Recent incidents,0.0
AST-00422,1,Asset criticality,10.0
AST-00422,2,Maintenance interval,5.56
AST-00422,3,Condition deterioration,4.34
AST-00422,4,Inspection decline,1.0
AST-00422,5,Recent incidents,0.0
AST-00423,1,Maintenance interval,6.81
AST-00423,2,Asset criticality,6.0
AST-00423,3,Inspection decline,1.7
AST-00423,4,Condition deterioration,0.0
AST-00423,5,Recent incidents,0.0
AST-00424,1,Maintenance interval,6.94
AST-00424,2,Asset criticality,6.0
AST-00424,3,Condition deterioration,3.52
AST-00424,4,Inspection decline,2.15
AST-00424,5,Recent incidents,0.0
AST-00425,1,Maintenance interval,3.52
AST-00425,2,Inspection decline,3.29
AST-00425,3,Asset criticality,2.0
AST-00425,4,Condition deterioration,0.0
AST-00425,5,Recent incidents,0.0
AST-00426,1,Asset criticality,6.0
AST-00426,2,Inspection decline,4.55
AST-00426,3,Maintenance interval,4.21
AST-00426,4,Condition deterioration,0.82
AST-00426,5,Recent incidents,0.0
AST-00427,1,Maintenance interval,5.88
AST-00427,2,Asset criticality,4.0
AST-00427,3,Condition deterioration,0.0
AST-00427,4,Inspection decline,0.0
AST-00427,5,Recent incidents,0.0
AST-00428,1,Asset criticality,6.0
AST-00428,2,Maintenance interval,4.18
AST-00428,3,Condition deterioration,0.0
AST-00428,4,Inspection decline,0.0
AST-00428,5,Recent incidents,0.0
AST-00429,1,Condition deterioration,5.85
AST-00429,2,Maintenance interval,5.0
AST-00429,3,Asset criticality,4.0
AST-00429,4,Inspection decline,1.7
AST-00429,5,Recent incidents,0.0
AST-00430,1,Asset criticality,8.0
AST-00430,2,Maintenance interval,5.42
AST-00430,3,Inspection decline,4.04
AST-00430,4,Condition deterioration,0.0
AST-00430,5,Recent incidents,0.0
AST-00431,1,Asset criticality,8.0
AST-00431,2,Maintenance interval,1.48
AST-00431,3,Condition deterioration,0.0
AST-00431,4,Inspection decline,0.0
AST-00431,5,Recent incidents,0.0
AST-00432,1,Maintenance interval,8.75
AST-00432,2,Asset criticality,4.0
AST-00432,3,Condition deterioration,0.0
AST-00432,4,Inspection decline,0.0
AST-00432,5,Recent incidents,0.0
AST-00433,1,Maintenance interval,12.0
AST-00433,2,Asset criticality,4.0
AST-00433,3,Inspection decline,1.96
AST-00433,4,Condition deterioration,0.0
AST-00433,5,Recent incidents,0.0
AST-00434,1,Maintenance interval,5.33
AST-00434,2,Inspection decline,4.13
AST-00434,3,Asset criticality,2.0
AST-00434,4,Condition deterioration,0.0
AST-00434,5,Recent incidents,0.0
AST-00407,1,Asset criticality,6.0
AST-00407,2,Inspection decline,3.48
AST-00407,3,Maintenance interval,3.29
AST-00407,4,Condition deterioration,0.0
AST-00407,5,Recent incidents,0.0
AST-00435,1,Condition deterioration,7.86
AST-00435,2,Inspection decline,6.93
AST-00435,3,Asset criticality,6.0
AST-00435,4,Maintenance interval,4.5
AST-00435,5,Recent incidents,0.0
AST-00406,1,Condition deterioration,11.44
AST-00406,2,Asset criticality,6.0
AST-00406,3,Maintenance interval,1.64
AST-00406,4,Inspection decline,0.0
AST-00406,5,Recent incidents,0.0
AST-00404,1,Asset criticality,8.0
AST-00404,2,Maintenance interval,4.73
AST-00404,3,Inspection decline,1.56
AST-00404,4,Condition deterioration,0.0
AST-00404,5,Recent incidents,0.0
AST-00377,1,Condition deterioration,6.16
AST-00377,2,Asset criticality,6.0
AST-00377,3,Maintenance interval,4.24
AST-00377,4,Inspection decline,0.33
AST-00377,5,Recent incidents,0.0
AST-00378,1,Asset criticality,6.0
AST-00378,2,Inspection decline,1.66
AST-00378,3,Maintenance interval,1.02
AST-00378,4,Condition deterioration,0.0
AST-00378,5,Recent incidents,0.0
AST-00379,1,Asset criticality,10.0
AST-00379,2,Condition deterioration,4.9
AST-00379,3,Maintenance interval,1.28
AST-00379,4,Inspection decline,1.17
AST-00379,5,Recent incidents,0.0
AST-00380,1,Maintenance interval,9.34
AST-00380,2,Condition deterioration,5.03
AST-00380,3,Inspection decline,4.25
AST-00380,4,Asset criticality,4.0
AST-00380,5,Recent incidents,0.0
AST-00381,1,Inspection decline,7.88
AST-00381,2,Maintenance interval,7.1
AST-00381,3,Asset criticality,6.0
AST-00381,4,Condition deterioration,0.0
AST-00381,5,Recent incidents,0.0
AST-00382,1,Asset criticality,6.0
AST-00382,2,Inspection decline,1.98
AST-00382,3,Maintenance interval,1.61
AST-00382,4,Condition deterioration,0.0
AST-00382,5,Recent incidents,0.0
AST-00383,1,Asset criticality,8.0
AST-00383,2,Condition deterioration,7.29
AST-00383,3,Recent incidents,5.0
AST-00383,4,Inspection decline,2.22
AST-00383,5,Maintenance interval,1.48
AST-00384,1,Maintenance interval,8.45
AST-00384,2,Asset criticality,4.0
AST-00384,3,Inspection decline,1.29
AST-00384,4,Condition deterioration,0.0
AST-00384,5,Recent incidents,0.0
AST-00385,1,Maintenance interval,12.0
AST-00385,2,Inspection decline,4.58
AST-00385,3,Asset criticality,4.0
AST-00385,4,Condition deterioration,0.0
AST-00385,5,Recent incidents,0.0
AST-00386,1,Condition deterioration,14.77
AST-00386,2,Asset criticality,2.0
AST-00386,3,Maintenance interval,1.18
AST-00386,4,Inspection decline,0.94
AST-00386,5,Recent incidents,0.0
AST-00387,1,Condition deterioration,14.71
AST-00387,2,Asset criticality,6.0
AST-00387,3,Maintenance interval,4.11
AST-00387,4,Inspection decline,0.0
AST-00387,5,Recent incidents,0.0
AST-00388,1,Condition deterioration,13.64
AST-00388,2,Asset criticality,4.0
AST-00388,3,Inspection decline,1.75
AST-00388,4,Maintenance interval,1.02
AST-00388,5,Recent incidents,0.0
AST-00389,1,Maintenance interval,9.37
AST-00389,2,Condition deterioration,9.24
AST-00389,3,Asset criticality,6.0
AST-00389,4,Inspection decline,2.69
AST-00389,5,Recent incidents,0.0
AST-00390,1,Asset criticality,8.0
AST-00390,2,Inspection decline,2.8
AST-00390,3,Condition deterioration,1.76
AST-00390,4,Maintenance interval,0.89
AST-00390,5,Recent incidents,0.0
AST-00391,1,Maintenance interval,6.58
AST-00391,2,Asset criticality,6.0
AST-00391,3,Inspection decline,0.79
AST-00391,4,Condition deterioration,0.0
AST-00391,5,Recent incidents,0.0
AST-00392,1,Maintenance interval,6.48
AST-00392,2,Asset criticality,6.0
AST-00392,3,Recent incidents,5.0
AST-00392,4,Open critical work,5.0
AST-00392,5,Condition deterioration,0.0
AST-00393,1,Maintenance interval,7.92
AST-00393,2,Asset criticality,6.0
AST-00393,3,Recent incidents,5.0
AST-00393,4,Inspection decline,0.11
AST-00393,5,Condition deterioration,0.0
AST-00394,1,Asset criticality,8.0
AST-00394,2,Maintenance interval,3.72
AST-00394,3,Inspection decline,1.26
AST-00394,4,Condition deterioration,0.0
AST-00394,5,Recent incidents,0.0
AST-00395,1,Asset criticality,8.0
AST-00395,2,Inspection decline,4.93
AST-00395,3,Condition deterioration,3.58
AST-00395,4,Maintenance interval,1.25
AST-00395,5,Recent incidents,0.0
AST-00396,1,Maintenance interval,8.32
AST-00396,2,Asset criticality,6.0
AST-00396,3,Condition deterioration,0.0
AST-00396,4,Inspection decline,0.0
AST-00396,5,Recent incidents,0.0
AST-00397,1,Condition deterioration,6.47
AST-00397,2,Asset criticality,6.0
AST-00397,3,Maintenance interval,4.24
AST-00397,4,Inspection decline,2.0
AST-00397,5,Recent incidents,0.0
AST-00398,1,Asset criticality,8.0
AST-00398,2,Inspection decline,6.51
AST-00398,3,Maintenance interval,2.2
AST-00398,4,Condition deterioration,0.57
AST-00398,5,Recent incidents,0.0
AST-00399,1,Asset criticality,8.0
AST-00399,2,Maintenance interval,5.98
AST-00399,3,Inspection decline,1.91
AST-00399,4,Condition deterioration,0.0
AST-00399,5,Recent incidents,0.0
AST-00400,1,Condition deterioration,15.02
AST-00400,2,Recent incidents,5.0
AST-00400,3,Asset criticality,4.0
AST-00400,4,Inspection decline,3.83
AST-00400,5,Maintenance interval,1.18
AST-00401,1,Asset criticality,8.0
AST-00401,2,Maintenance interval,6.81
AST-00401,3,Condition deterioration,0.0
AST-00401,4,Inspection decline,0.0
AST-00401,5,Recent incidents,0.0
AST-00402,1,Maintenance interval,10.88
AST-00402,2,Asset criticality,4.0
AST-00402,3,Inspection decline,1.23
AST-00402,4,Condition deterioration,0.0
AST-00402,5,Recent incidents,0.0
AST-00403,1,Condition deterioration,11.13
AST-00403,2,Asset criticality,10.0
AST-00403,3,Inspection decline,1.61
AST-00403,4,Maintenance interval,0.99
AST-00403,5,Recent incidents,0.0
AST-00405,1,Maintenance interval,7.82
AST-00405,2,Asset criticality,6.0
AST-00405,3,Inspection decline,1.91
AST-00405,4,Condition deterioration,0.06
AST-00405,5,Recent incidents,0.0
AST-00436,1,Asset criticality,6.0
AST-00436,2,Condition deterioration,5.03
AST-00436,3,Inspection decline,3.31
AST-00436,4,Maintenance interval,1.18
AST-00436,5,Recent incidents,0.0
AST-00437,1,Asset criticality,4.0
AST-00437,2,Maintenance interval,3.72
AST-00437,3,Condition deterioration,0.0
AST-00437,4,Inspection decline,0.0
AST-00437,5,Recent incidents,0.0
AST-00438,1,Asset criticality,8.0
AST-00438,2,Maintenance interval,4.73
AST-00438,3,Condition deterioration,4.4
AST-00438,4,Inspection decline,1.07
AST-00438,5,Recent incidents,0.0
AST-00471,1,Condition deterioration,15.02
AST-00471,2,Maintenance interval,2.33
AST-00471,3,Inspection decline,2.15
AST-00471,4,Asset criticality,2.0
AST-00471,5,Recent incidents,0.0
AST-00472,1,Maintenance interval,7.76
AST-00472,2,Inspection decline,7.68
AST-00472,3,Asset criticality,6.0
AST-00472,4,Condition deterioration,0.0
AST-00472,5,Recent incidents,0.0
AST-00473,1,Asset criticality,4.0
AST-00473,2,Maintenance interval,2.43
AST-00473,3,Condition deterioration,0.0
AST-00473,4,Inspection decline,0.0
AST-00473,5,Recent incidents,0.0
AST-00474,1,Asset criticality,8.0
AST-00474,2,Maintenance interval,3.32
AST-00474,3,Inspection decline,0.95
AST-00474,4,Condition deterioration,0.0
AST-00474,5,Recent incidents,0.0
AST-00475,1,Maintenance interval,5.23
AST-00475,2,Asset criticality,4.0
AST-00475,3,Inspection decline,1.66
AST-00475,4,Condition deterioration,0.0
AST-00475,5,Recent incidents,0.0
AST-00476,1,Asset criticality,10.0
AST-00476,2,Condition deterioration,6.47
AST-00476,3,Maintenance interval,6.44
AST-00476,4,Inspection decline,1.45
AST-00476,5,Recent incidents,0.0
AST-00477,1,Repeat-failure signal,12.0
AST-00477,2,Recent incidents,10.0
AST-00477,3,Condition deterioration,7.73
AST-00477,4,Asset criticality,6.0
AST-00477,5,Inspection decline,3.26
AST-00478,1,Maintenance interval,7.86
AST-00478,2,Inspection decline,5.23
AST-00478,3,Asset criticality,4.0
AST-00478,4,Condition deterioration,0.0
AST-00478,5,Recent incidents,0.0
AST-00479,1,Asset criticality,6.0
AST-00479,2,Maintenance interval,2.3
AST-00479,3,Condition deterioration,0.0
AST-00479,4,Inspection decline,0.0
AST-00479,5,Recent incidents,0.0
AST-00480,1,Maintenance interval,4.7
AST-00480,2,Asset criticality,4.0
AST-00480,3,Inspection decline,1.28
AST-00480,4,Condition deterioration,0.0
AST-00480,5,Recent incidents,0.0
AST-00481,1,Maintenance interval,9.14
AST-00481,2,Asset criticality,4.0
AST-00481,3,Condition deterioration,0.0
AST-00481,4,Inspection decline,0.0
AST-00481,5,Recent incidents,0.0
AST-00482,1,Asset criticality,6.0
AST-00482,2,Maintenance interval,3.55
AST-00482,3,Inspection decline,1.7
AST-00482,4,Condition deterioration,0.0
AST-00482,5,Recent incidents,0.0
AST-00483,1,Maintenance interval,9.99
AST-00483,2,Recent incidents,5.0
AST-00483,3,Asset criticality,4.0
AST-00483,4,Inspection decline,1.3
AST-00483,5,Condition deterioration,0.0
AST-00484,1,Maintenance interval,12.0
AST-00484,2,Inspection decline,3.29
AST-00484,3,Asset criticality,2.0
AST-00484,4,Condition deterioration,0.0
AST-00484,5,Recent incidents,0.0
AST-00485,1,Asset criticality,6.0
AST-00485,2,Maintenance interval,5.23
AST-00485,3,Condition deterioration,0.0
AST-00485,4,Inspection decline,0.0
AST-00485,5,Recent incidents,0.0
AST-00486,1,Maintenance interval,7.82
AST-00486,2,Inspection decline,2.69
AST-00486,3,Asset criticality,2.0
AST-00486,4,Condition deterioration,0.0
AST-00486,5,Recent incidents,0.0
AST-00487,1,Asset criticality,4.0
AST-00487,2,Inspection decline,2.06
AST-00487,3,Maintenance interval,0.46
AST-00487,4,Condition deterioration,0.0
AST-00487,5,Recent incidents,0.0
AST-00488,1,Asset criticality,4.0
AST-00488,2,Maintenance interval,3.22
AST-00488,3,Condition deterioration,0.0
AST-00488,4,Inspection decline,0.0
AST-00488,5,Recent incidents,0.0
AST-00489,1,Maintenance interval,10.09
AST-00489,2,Asset criticality,4.0
AST-00489,3,Inspection decline,0.21
AST-00489,4,Condition deterioration,0.0
AST-00489,5,Recent incidents,0.0
AST-00490,1,Asset criticality,10.0
AST-00490,2,Maintenance interval,2.53
AST-00490,3,Inspection decline,0.66
AST-00490,4,Condition deterioration,0.0
AST-00490,5,Recent incidents,0.0
AST-00491,1,Asset criticality,6.0
AST-00491,2,Maintenance interval,1.91
AST-00491,3,Condition deterioration,0.0
AST-00491,4,Inspection decline,0.0
AST-00491,5,Recent incidents,0.0
AST-00492,1,Maintenance interval,7.46
AST-00492,2,Asset criticality,6.0
AST-00492,3,Condition deterioration,0.0
AST-00492,4,Inspection decline,0.0
AST-00492,5,Recent incidents,0.0
AST-00493,1,Condition deterioration,7.23
AST-00493,2,Maintenance interval,5.39
AST-00493,3,Asset criticality,2.0
AST-00493,4,Inspection decline,0.0
AST-00493,5,Recent incidents,0.0
AST-00494,1,Condition deterioration,9.93
AST-00494,2,Asset criticality,6.0
AST-00494,3,Maintenance interval,2.24
AST-00494,4,Inspection decline,0.0
AST-00494,5,Recent incidents,0.0
AST-00495,1,Maintenance interval,10.09
AST-00495,2,Asset criticality,6.0
AST-00495,3,Condition deterioration,2.7
AST-00495,4,Inspection decline,0.0
AST-00495,5,Recent incidents,0.0
AST-00496,1,Maintenance interval,7.13
AST-00496,2,Asset criticality,4.0
AST-00496,3,Inspection decline,3.24
AST-00496,4,Condition deterioration,0.0
AST-00496,5,Recent incidents,0.0
AST-00497,1,Asset criticality,8.0
AST-00497,2,Condition deterioration,5.41
AST-00497,3,Maintenance interval,5.13
AST-00497,4,Recent incidents,5.0
AST-00497,5,Inspection decline,0.0
AST-00470,1,Asset criticality,8.0
AST-00470,2,Maintenance interval,2.96
AST-00470,3,Inspection decline,0.72
AST-00470,4,Condition deterioration,0.0
AST-00470,5,Recent incidents,0.0
AST-00469,1,Asset criticality,8.0
AST-00469,2,Maintenance interval,2.79
AST-00469,3,Inspection decline,0.47
AST-00469,4,Condition deterioration,0.0
AST-00469,5,Recent incidents,0.0
AST-00468,1,Maintenance interval,12.0
AST-00468,2,Condition deterioration,4.21
AST-00468,3,Asset criticality,4.0
AST-00468,4,Inspection decline,3.73
AST-00468,5,Recent incidents,0.0
AST-00467,1,Inspection decline,6.7
AST-00467,2,Asset criticality,6.0
AST-00467,3,Recent incidents,5.0
AST-00467,4,Maintenance interval,0.16
AST-00467,5,Condition deterioration,0.0
AST-00439,1,Condition deterioration,12.57
AST-00439,2,Asset criticality,6.0
AST-00439,3,Maintenance interval,4.08
AST-00439,4,Inspection decline,3.59
AST-00439,5,Recent incidents,0.0
AST-00440,1,Asset criticality,4.0
AST-00440,2,Inspection decline,2.29
AST-00440,3,Maintenance interval,1.91
AST-00440,4,Condition deterioration,0.0
AST-00440,5,Recent incidents,0.0
AST-00441,1,Maintenance interval,9.34
AST-00441,2,Asset criticality,6.0
AST-00441,3,Condition deterioration,0.0
AST-00441,4,Inspection decline,0.0
AST-00441,5,Recent incidents,0.0
AST-00442,1,Asset criticality,8.0
AST-00442,2,Recent incidents,5.0
AST-00442,3,Inspection decline,1.63
AST-00442,4,Maintenance interval,0.95
AST-00442,5,Condition deterioration,0.0
AST-00443,1,Asset criticality,8.0
AST-00443,2,Inspection decline,4.39
AST-00443,3,Maintenance interval,3.02
AST-00443,4,Condition deterioration,0.0
AST-00443,5,Recent incidents,0.0
AST-00444,1,Asset criticality,6.0
AST-00444,2,Inspection decline,5.01
AST-00444,3,Maintenance interval,2.93
AST-00444,4,Condition deterioration,0.0
AST-00444,5,Recent incidents,0.0
AST-00445,1,Asset criticality,8.0
AST-00445,2,Maintenance interval,1.61
AST-00445,3,Condition deterioration,0.88
AST-00445,4,Inspection decline,0.0
AST-00445,5,Recent incidents,0.0
AST-00446,1,Condition deterioration,9.87
AST-00446,2,Maintenance interval,6.51
AST-00446,3,Recent incidents,5.0
AST-00446,4,Open critical work,5.0
AST-00446,5,Asset criticality,4.0
AST-00447,1,Asset criticality,6.0
AST-00447,2,Condition deterioration,3.52
AST-00447,3,Inspection decline,2.9
AST-00447,4,Maintenance interval,2.53
AST-00447,5,Recent incidents,0.0
AST-00448,1,Asset criticality,6.0
AST-00448,2,Maintenance interval,4.96
AST-00448,3,Inspection decline,2.15
AST-00448,4,Condition deterioration,0.38
AST-00448,5,Recent incidents,0.0
AST-00449,1,Condition deterioration,14.27
AST-00449,2,Asset criticality,6.0
AST-00449,3,Maintenance interval,5.16
AST-00449,4,Recent incidents,5.0
AST-00449,5,Inspection decline,3.01
AST-00450,1,Asset criticality,8.0
AST-00450,2,Inspection decline,3.96
AST-00450,3,Maintenance interval,2.73
AST-00450,4,Condition deterioration,0.0
AST-00450,5,Recent incidents,0.0
AST-00451,1,Condition deterioration,8.86
AST-00451,2,Maintenance interval,5.26
AST-00451,3,Asset criticality,4.0
AST-00451,4,Inspection decline,3.15
AST-00451,5,Recent incidents,0.0
AST-00376,1,Condition deterioration,8.05
AST-00376,2,Asset criticality,6.0
AST-00376,3,Maintenance interval,4.24
AST-00376,4,Inspection decline,0.0
AST-00376,5,Recent incidents,0.0
AST-00452,1,Repeat-failure signal,12.0
AST-00452,2,Recent incidents,10.0
AST-00452,3,Asset criticality,8.0
AST-00452,4,Condition deterioration,1.26
AST-00452,5,Maintenance interval,0.85
AST-00454,1,Condition deterioration,6.79
AST-00454,2,Maintenance interval,6.67
AST-00454,3,Asset criticality,2.0
AST-00454,4,Inspection decline,0.0
AST-00454,5,Recent incidents,0.0
AST-00455,1,Asset criticality,8.0
AST-00455,2,Condition deterioration,7.92
AST-00455,3,Inspection decline,2.85
AST-00455,4,Maintenance interval,1.51
AST-00455,5,Recent incidents,0.0
AST-00456,1,Maintenance interval,5.06
AST-00456,2,Asset criticality,2.0
AST-00456,3,Condition deterioration,0.0
AST-00456,4,Inspection decline,0.0
AST-00456,5,Recent incidents,0.0
AST-00457,1,Maintenance interval,8.52
AST-00457,2,Asset criticality,6.0
AST-00457,3,Condition deterioration,2.01
AST-00457,4,Inspection decline,0.96
AST-00457,5,Recent incidents,0.0
AST-00458,1,Asset criticality,8.0
AST-00458,2,Maintenance interval,5.79
AST-00458,3,Inspection decline,2.24
AST-00458,4,Condition deterioration,0.0
AST-00458,5,Recent incidents,0.0
AST-00459,1,Asset criticality,6.0
AST-00459,2,Maintenance interval,5.82
AST-00459,3,Recent incidents,5.0
AST-00459,4,Condition deterioration,1.19
AST-00459,5,Inspection decline,0.0
AST-00460,1,Recent incidents,5.0
AST-00460,2,Asset criticality,4.0
AST-00460,3,Inspection decline,3.5
AST-00460,4,Maintenance interval,1.74
AST-00460,5,Condition deterioration,0.0
AST-00461,1,Maintenance interval,11.44
AST-00461,2,Asset criticality,4.0
AST-00461,3,Inspection decline,1.63
AST-00461,4,Condition deterioration,0.0
AST-00461,5,Recent incidents,0.0
AST-00462,1,Asset criticality,8.0
AST-00462,2,Recent incidents,5.0
AST-00462,3,Inspection decline,3.82
AST-00462,4,Maintenance interval,1.61
AST-00462,5,Condition deterioration,0.0
AST-00463,1,Maintenance interval,3.91
AST-00463,2,Asset criticality,2.0
AST-00463,3,Condition deterioration,0.0
AST-00463,4,Inspection decline,0.0
AST-00463,5,Recent incidents,0.0
AST-00464,1,Asset criticality,8.0
AST-00464,2,Condition deterioration,4.34
AST-00464,3,Maintenance interval,1.41
AST-00464,4,Inspection decline,0.0
AST-00464,5,Recent incidents,0.0
AST-00465,1,Asset criticality,6.0
AST-00465,2,Maintenance interval,4.6
AST-00465,3,Inspection decline,0.17
AST-00465,4,Condition deterioration,0.0
AST-00465,5,Recent incidents,0.0
AST-00466,1,Maintenance interval,6.71
AST-00466,2,Asset criticality,4.0
AST-00466,3,Inspection decline,3.06
AST-00466,4,Condition deterioration,0.0
AST-00466,5,Recent incidents,0.0
AST-00453,1,Asset criticality,8.0
AST-00453,2,Recent incidents,5.0
AST-00453,3,Maintenance interval,4.8
AST-00453,4,Condition deterioration,0.0
AST-00453,5,Inspection decline,0.0
AST-00375,1,Asset criticality,8.0
AST-00375,2,Condition deterioration,2.14
AST-00375,3,Inspection decline,1.8
AST-00375,4,Maintenance interval,0.72
AST-00375,5,Recent incidents,0.0
AST-00374,1,Asset criticality,8.0
AST-00374,2,Recent incidents,5.0
AST-00374,3,Inspection decline,2.91
AST-00374,4,Maintenance interval,0.69
AST-00374,5,Condition deterioration,0.0
AST-00373,1,Maintenance interval,7.63
AST-00373,2,Asset criticality,4.0
AST-00373,3,Inspection decline,2.06
AST-00373,4,Condition deterioration,0.0
AST-00373,5,Recent incidents,0.0
AST-00283,1,Asset criticality,8.0
AST-00283,2,Recent incidents,5.0
AST-00283,3,Maintenance interval,2.43
AST-00283,4,Condition deterioration,0.0
AST-00283,5,Inspection decline,0.0
AST-00284,1,Condition deterioration,13.95
AST-00284,2,Inspection decline,4.97
AST-00284,3,Asset criticality,4.0
AST-00284,4,Maintenance interval,3.48
AST-00284,5,Recent incidents,0.0
AST-00285,1,Asset criticality,8.0
AST-00285,2,Recent incidents,5.0
AST-00285,3,Maintenance interval,3.75
AST-00285,4,Condition deterioration,0.0
AST-00285,5,Inspection decline,0.0
AST-00286,1,Maintenance interval,11.61
AST-00286,2,Asset criticality,4.0
AST-00286,3,Condition deterioration,1.76
AST-00286,4,Inspection decline,0.0
AST-00286,5,Recent incidents,0.0
AST-00287,1,Asset criticality,6.0
AST-00287,2,Condition deterioration,3.39
AST-00287,3,Maintenance interval,1.22
AST-00287,4,Inspection decline,0.63
AST-00287,5,Recent incidents,0.0
AST-00288,1,Asset criticality,8.0
AST-00288,2,Condition deterioration,7.79
AST-00288,3,Inspection decline,3.34
AST-00288,4,Maintenance interval,2.96
AST-00288,5,Recent incidents,0.0
AST-00289,1,Condition deterioration,13.64
AST-00289,2,Asset criticality,6.0
AST-00289,3,Maintenance interval,4.21
AST-00289,4,Inspection decline,3.33
AST-00289,5,Recent incidents,0.0
AST-00290,1,Asset criticality,8.0
AST-00290,2,Inspection decline,4.11
AST-00290,3,Maintenance interval,2.66
AST-00290,4,Condition deterioration,0.0
AST-00290,5,Recent incidents,0.0
AST-00291,1,Maintenance interval,4.14
AST-00291,2,Asset criticality,4.0
AST-00291,3,Condition deterioration,0.0
AST-00291,4,Inspection decline,0.0
AST-00291,5,Recent incidents,0.0
AST-00292,1,Asset criticality,6.0
AST-00292,2,Maintenance interval,1.68
AST-00292,3,Condition deterioration,0.0
AST-00292,4,Inspection decline,0.0
AST-00292,5,Recent incidents,0.0
AST-00293,1,Asset criticality,6.0
AST-00293,2,Maintenance interval,1.58
AST-00293,3,Inspection decline,1.51
AST-00293,4,Condition deterioration,0.0
AST-00293,5,Recent incidents,0.0
AST-00294,1,Maintenance interval,6.51
AST-00294,2,Asset criticality,6.0
AST-00294,3,Condition deterioration,0.0
AST-00294,4,Inspection decline,0.0
AST-00294,5,Recent incidents,0.0
AST-00295,1,Asset criticality,8.0
AST-00295,2,Inspection decline,3.31
AST-00295,3,Maintenance interval,2.14
AST-00295,4,Condition deterioration,0.0
AST-00295,5,Recent incidents,0.0
AST-00296,1,Condition deterioration,17.79
AST-00296,2,Repeat-failure signal,12.0
AST-00296,3,Recent incidents,10.0
AST-00296,4,Asset criticality,8.0
AST-00296,5,Maintenance interval,4.14
AST-00297,1,Asset criticality,10.0
AST-00297,2,Inspection decline,3.83
AST-00297,3,Maintenance interval,2.76
AST-00297,4,Condition deterioration,0.0
AST-00297,5,Recent incidents,0.0
AST-00298,1,Asset criticality,10.0
AST-00298,2,Maintenance interval,7.36
AST-00298,3,Inspection decline,3.4
AST-00298,4,Condition deterioration,0.0
AST-00298,5,Recent incidents,0.0
AST-00299,1,Recent incidents,5.0
AST-00299,2,Inspection decline,4.5
AST-00299,3,Asset criticality,4.0
AST-00299,4,Maintenance interval,0.2
AST-00299,5,Condition deterioration,0.0
AST-00300,1,Maintenance interval,7.53
AST-00300,2,Condition deterioration,7.23
AST-00300,3,Asset criticality,6.0
AST-00300,4,Inspection decline,1.36
AST-00300,5,Recent incidents,0.0
AST-00301,1,Maintenance interval,8.02
AST-00301,2,Asset criticality,4.0
AST-00301,3,Condition deterioration,0.0
