snapshot_date,asset_id,asset_type,borough,required_skill,age_years,criticality,condition_score,inspection_trend,incidents_30d,incidents_90d,incidents_365d,downtime_90d,open_work_orders,open_critical_work_orders,overdue_work_orders,days_since_maintenance,repeat_failure_flag,target_corrective_30d,predicted_30d_risk,risk_flag
2026-07-31,AST-00156,Feeder Cable,Manhattan,cable,20.0,4,62.9,-3.0700000000000043,0,0,0,0.0,0,0,0,57,0,0,0.062136694546355696,0
2026-07-31,AST-00157,Circuit Breaker House,Manhattan,breaker,18.0,5,64.3,-2.639999999999992,0,1,2,2.0,0,0,0,54,0,0,0.057311211592378515,0
2026-07-31,AST-00158,Feeder Cable,Brooklyn,cable,26.0,1,60.9,-2.62,0,0,0,0.0,0,0,0,310,0,0,0.057788693093474224,0
2026-07-31,AST-00159,Feeder Cable,Bronx,cable,33.0,4,42.5,-1.9499999999999984,0,0,1,0.0,0,0,0,18,0,0,0.10387205971428767,1
2026-07-31,AST-00160,Third Rail Segment,Manhattan,third_rail,14.0,2,84.6,-1.670000000000004,0,0,0,0.0,0,0,0,175,0,0,0.050646529080274144,0
2026-07-31,AST-00161,Substation,Queens,power,33.0,4,44.0,-0.1099999999999999,0,0,2,0.0,0,0,0,37,0,0,0.08380283244307374,1
2026-07-31,AST-00162,Third Rail Segment,Queens,third_rail,10.0,3,64.9,-3.679999999999988,0,0,0,0.0,0,0,0,219,0,0,0.05045034528313203,0
2026-07-31,AST-00163,Circuit Breaker House,Manhattan,breaker,17.0,4,72.6,-3.089999999999995,0,0,1,0.0,0,0,0,134,0,0,0.05681030605699279,0
2026-07-31,AST-00164,Substation,Manhattan,power,37.0,4,54.9,2.6100000000000008,0,0,1,0.0,1,0,1,95,0,0,0.11058420842904039,1
2026-07-31,AST-00165,Feeder Cable,Brooklyn,cable,39.0,3,46.4,-0.5300000000000027,1,2,3,2.2,1,0,1,38,1,0,0.10180099141300357,1
2026-07-31,AST-00166,Circuit Breaker House,Queens,breaker,37.0,4,47.0,-1.4800000000000018,0,0,1,0.0,0,0,0,91,0,1,0.09777673166591551,1
2026-07-31,AST-00167,Third Rail Segment,Brooklyn,third_rail,13.0,1,84.2,-2.9299999999999944,0,0,0,0.0,0,0,0,341,0,0,0.049103204851351695,0
2026-07-31,AST-00168,Third Rail Segment,Queens,third_rail,34.0,5,60.4,-1.6400000000000006,0,0,1,0.0,0,0,0,137,0,0,0.06641985500306073,0
2026-07-31,AST-00169,Circuit Breaker House,Bronx,breaker,38.0,4,48.7,-0.1100000000000027,1,2,2,11.3,0,0,0,25,1,0,0.12652001553497563,1
2026-07-31,AST-00170,Third Rail Segment,Queens,third_rail,40.0,4,51.4,1.5900000000000043,0,0,3,0.0,0,0,0,39,0,0,0.1094931492630156,1
2026-07-31,AST-00171,Circuit Breaker House,Bronx,breaker,1.0,2,86.8,-2.9799999999999978,0,0,0,0.0,0,0,0,302,0,0,0.04989155821372563,0
2026-07-31,AST-00172,Feeder Cable,Queens,cable,30.0,2,48.1,-0.3199999999999991,0,0,0,0.0,0,0,0,37,0,0,0.08328439330604276,1
2026-07-31,AST-00173,Circuit Breaker House,Bronx,breaker,40.0,3,48.5,-1.6099999999999997,0,0,1,0.0,0,0,0,129,0,0,0.08190707226861076,1
2026-07-31,AST-00174,Third Rail Segment,Bronx,third_rail,31.0,3,54.2,-1.259999999999995,0,0,0,0.0,0,0,0,135,0,0,0.07397046366980783,1
2026-07-31,AST-00175,Substation,Queens,power,10.0,3,84.0,-2.0599999999999903,0,0,0,0.0,0,0,0,94,0,0,0.05091353849963548,0
2026-07-31,AST-00176,Substation,Queens,power,31.0,4,71.1,-0.7100000000000078,0,0,1,0.0,0,0,0,174,0,0,0.05673967252030562,0
2026-07-31,AST-00177,Feeder Cable,Bronx,cable,5.0,1,84.2,-2.1000000000000014,0,0,0,0.0,0,0,0,228,0,0,0.05051991492147785,0
2026-07-31,AST-00178,Third Rail Segment,Brooklyn,third_rail,20.0,4,72.0,0.6199999999999937,0,0,2,0.0,0,0,0,106,0,0,0.05527770262849766,0
2026-07-31,AST-00179,Third Rail Segment,Queens,third_rail,26.0,3,65.9,-0.2399999999999927,0,0,3,0.0,0,0,0,127,0,0,0.05727051780846588,0
2026-07-31,AST-00180,Feeder Cable,Brooklyn,cable,19.0,3,58.3,-2.0000000000000013,0,0,0,0.0,0,0,0,127,0,0,0.064271100607811,0
2026-07-31,AST-00181,Third Rail Segment,Bronx,third_rail,28.0,2,55.6,-4.599999999999995,0,0,0,0.0,0,0,0,324,0,0,0.06610022313524863,0
2026-07-31,AST-00182,Third Rail Segment,Brooklyn,third_rail,10.0,4,79.0,-0.619999999999999,1,1,1,1.0,0,0,0,148,0,0,0.05970935966256578,0
2026-07-31,AST-00155,Substation,Brooklyn,power,29.0,3,38.3,-1.84,0,0,0,0.0,0,0,0,266,0,0,0.10358493610333881,1
2026-07-31,AST-00183,Feeder Cable,Queens,cable,25.0,1,46.4,-3.240000000000001,0,0,2,0.0,0,0,0,34,0,0,0.08870005582422717,1
2026-07-31,AST-00154,Feeder Cable,Brooklyn,cable,22.0,3,70.5,-0.0799999999999964,0,0,0,0.0,0,0,0,236,0,0,0.05497606295606916,0
2026-07-31,AST-00152,Third Rail Segment,Brooklyn,third_rail,13.0,3,79.6,-2.049999999999989,0,0,1,0.0,0,0,0,82,0,0,0.05056598079040723,0
2026-07-31,AST-00125,Substation,Manhattan,power,30.0,3,57.5,-1.1899999999999995,0,0,1,0.0,0,0,0,1,0,0,0.07056303884492181,0
2026-07-31,AST-00126,Feeder Cable,Manhattan,cable,11.0,2,79.8,-2.029999999999996,0,0,1,0.0,0,0,0,214,0,0,0.04971572297068514,0
2026-07-31,AST-00127,Circuit Breaker House,Brooklyn,breaker,13.0,1,74.9,0.2700000000000013,0,0,1,0.0,0,0,0,98,0,0,0.05012380227864816,0
2026-07-31,AST-00128,Substation,Queens,power,26.0,4,70.5,-0.4699999999999876,0,1,1,1.7,1,0,1,43,0,0,0.056561146799120325,0
2026-07-31,AST-00129,Substation,Brooklyn,power,3.0,2,81.9,-3.659999999999999,0,0,0,0.0,0,0,0,196,0,0,0.04852216612006616,0
2026-07-31,AST-00130,Feeder Cable,Queens,cable,13.0,3,76.6,-0.6800000000000005,0,0,1,0.0,0,0,0,232,0,0,0.050989636852073604,0
2026-07-31,AST-00131,Substation,Brooklyn,power,29.0,2,48.6,-1.8100000000000005,0,0,1,0.0,0,0,0,33,0,0,0.07922163587123947,1
2026-07-31,AST-00132,Third Rail Segment,Brooklyn,third_rail,40.0,2,59.4,-0.6499999999999971,0,0,1,0.0,0,0,0,94,0,0,0.06777669333490247,0
2026-07-31,AST-00133,Feeder Cable,Queens,cable,21.0,3,70.0,-2.4599999999999964,0,0,1,0.0,0,0,0,29,0,0,0.05223020770108178,0
2026-07-31,AST-00134,Circuit Breaker House,Bronx,breaker,16.0,2,87.2,0.9099999999999996,0,0,0,0.0,0,0,0,239,0,0,0.0505968357698191,0
2026-07-31,AST-00135,Feeder Cable,Brooklyn,cable,18.0,4,61.9,0.0700000000000018,0,0,1,0.0,0,0,0,156,0,0,0.06083242572458479,0
2026-07-31,AST-00136,Substation,Queens,power,28.0,4,61.2,0.859999999999998,0,0,0,0.0,1,0,1,208,0,0,0.0645869487635394,0
2026-07-31,AST-00137,Third Rail Segment,Brooklyn,third_rail,22.0,4,78.7,0.5500000000000048,0,0,1,0.0,0,0,0,142,0,0,0.05456151165663048,0
2026-07-31,AST-00138,Feeder Cable,Manhattan,cable,1.0,3,86.4,-2.619999999999993,0,0,0,0.0,0,0,0,129,0,0,0.04997859342469784,0
2026-07-31,AST-00139,Third Rail Segment,Queens,third_rail,22.0,5,57.1,-0.3199999999999997,0,0,1,0.0,0,0,0,57,0,0,0.0852030418103001,1
2026-07-31,AST-00140,Substation,Manhattan,power,17.0,2,84.8,-0.3599999999999971,0,0,0,0.0,0,0,0,62,0,0,0.0486836876823454,0
2026-07-31,AST-00141,Feeder Cable,Brooklyn,cable,29.0,3,53.0,-2.3499999999999988,1,1,1,7.8,0,0,0,6,0,0,0.09345581337098545,1
2026-07-31,AST-00142,Feeder Cable,Brooklyn,cable,36.0,4,59.4,0.6900000000000005,0,0,3,0.0,0,0,0,110,0,0,0.07802822896305363,1
2026-07-31,AST-00143,Third Rail Segment,Manhattan,third_rail,39.0,4,51.9,0.1199999999999959,0,1,3,1.4,1,0,1,32,0,0,0.09524146829266257,1
2026-07-31,AST-00144,Feeder Cable,Manhattan,cable,25.0,2,67.9,-0.5799999999999996,0,1,1,10.1,0,0,0,73,0,0,0.05769910727503277,0
2026-07-31,AST-00145,Feeder Cable,Brooklyn,cable,15.0,3,76.2,-2.760000000000005,0,0,0,0.0,0,0,0,253,0,0,0.05331313160525026,0
2026-07-31,AST-00146,Circuit Breaker House,Bronx,breaker,18.0,5,59.4,-2.479999999999996,0,1,1,3.5,1,0,1,48,0,0,0.061087130371334765,0
2026-07-31,AST-00147,Circuit Breaker House,Queens,breaker,8.0,4,72.5,0.4600000000000098,0,1,2,2.6,1,0,0,32,0,0,0.051325607138085066,0
2026-07-31,AST-00148,Feeder Cable,Brooklyn,cable,38.0,3,44.2,-3.71,0,0,1,0.0,1,0,1,129,0,0,0.0685940498422329,0
2026-07-31,AST-00149,Feeder Cable,Manhattan,cable,34.0,3,51.8,-2.389999999999996,0,0,0,0.0,0,0,0,170,0,0,0.10073831383096181,1
2026-07-31,AST-00150,Substation,Queens,power,35.0,3,42.4,-3.2500000000000013,1,1,2,6.8,1,0,1,128,0,0,0.09970603289528189,1
2026-07-31,AST-00151,Third Rail Segment,Manhattan,third_rail,14.0,3,61.7,0.2300000000000097,0,0,2,0.0,0,0,0,137,0,0,0.055771760680771755,0
2026-07-31,AST-00153,Substation,Queens,power,35.0,3,49.0,0.9200000000000044,0,0,1,0.0,0,0,0,125,0,0,0.08368730885924475,1
2026-07-31,AST-00184,Circuit Breaker House,Queens,breaker,26.0,4,59.6,1.83,0,0,1,0.0,1,0,0,182,0,0,0.06653518023912969,0
2026-07-31,AST-00185,Third Rail Segment,Bronx,third_rail,26.0,2,76.4,-0.4100000000000094,0,0,0,0.0,1,0,0,369,0,0,0.0543953192284227,0
2026-07-31,AST-00186,Feeder Cable,Manhattan,cable,12.0,3,77.2,-0.3600000000000007,0,0,0,0.0,0,0,0,76,0,0,0.05045365850704418,0
2026-07-31,AST-00219,Third Rail Segment,Bronx,third_rail,12.0,2,73.3,1.6200000000000023,0,1,3,1.4,0,0,0,103,0,0,0.054307310167892954,0
2026-07-31,AST-00220,Circuit Breaker House,Brooklyn,breaker,8.0,3,86.7,-2.279999999999997,1,1,4,11.0,0,0,0,177,0,0,0.06617359154141611,0
2026-07-31,AST-00221,Circuit Breaker House,Manhattan,breaker,38.0,2,62.1,-0.1299999999999988,0,0,1,0.0,0,0,0,240,0,0,0.0590361335995937,0
2026-07-31,AST-00222,Feeder Cable,Manhattan,cable,7.0,2,80.1,-0.2299999999999981,0,0,0,0.0,0,0,0,344,0,0,0.05015351747381693,0
2026-07-31,AST-00223,Feeder Cable,Manhattan,cable,2.0,3,93.4,-0.7899999999999955,0,0,1,0.0,0,0,0,191,0,1,0.050061761297224595,0
2026-07-31,AST-00224,Third Rail Segment,Queens,third_rail,17.0,4,68.0,1.0899999999999987,0,0,1,0.0,0,0,0,102,0,0,0.055567894218412704,0
2026-07-31,AST-00225,Circuit Breaker House,Brooklyn,breaker,17.0,3,66.4,3.180000000000003,0,1,2,6.7,1,0,1,109,0,0,0.05888462721858966,0
2026-07-31,AST-00226,Third Rail Segment,Brooklyn,third_rail,25.0,4,65.4,-1.0299999999999965,0,1,2,0.9,1,0,0,46,0,0,0.059483050065382057,0
2026-07-31,AST-00227,Substation,Queens,power,36.0,3,31.5,-1.689999999999999,0,0,2,0.0,0,0,0,31,0,0,0.07942393230121371,1
2026-07-31,AST-00228,Feeder Cable,Queens,cable,38.0,3,49.4,-0.2899999999999937,0,1,2,3.6,1,0,1,75,0,0,0.08914030499640653,1
2026-07-31,AST-00229,Feeder Cable,Bronx,cable,12.0,3,84.7,0.0599999999999978,0,0,1,0.0,0,0,0,192,0,0,0.05110796855065461,0
2026-07-31,AST-00230,Substation,Bronx,power,40.0,4,33.3,0.3499999999999981,0,1,2,1.3,2,0,2,111,0,0,0.07218895500481101,1
2026-07-31,AST-00231,Substation,Queens,power,26.0,3,55.8,1.8600000000000017,0,0,1,0.0,1,0,0,269,0,0,0.0666386792871024,0
2026-07-31,AST-00232,Feeder Cable,Queens,cable,3.0,2,74.7,-1.1999999999999809,0,0,0,0.0,0,0,0,224,0,0,0.05021800983294112,0
2026-07-31,AST-00233,Third Rail Segment,Queens,third_rail,38.0,2,45.1,-2.6800000000000024,0,0,0,0.0,0,0,0,22,0,0,0.0953333088998698,1
2026-07-31,AST-00234,Feeder Cable,Brooklyn,cable,6.0,3,83.9,-0.1700000000000047,0,0,1,0.0,0,0,0,72,0,0,0.04988054665352198,0
2026-07-31,AST-00235,Third Rail Segment,Queens,third_rail,24.0,2,76.8,0.2299999999999978,0,0,1,0.0,0,0,0,27,0,0,0.055089685171722726,0
2026-07-31,AST-00236,Third Rail Segment,Manhattan,third_rail,32.0,4,62.3,0.6199999999999948,0,0,2,0.0,0,0,0,11,0,0,0.06569251950853444,0
2026-07-31,AST-00237,Feeder Cable,Queens,cable,10.0,3,89.1,-0.1499999999999989,1,1,1,2.4,0,0,0,263,0,0,0.05271760331229102,0
2026-07-31,AST-00238,Third Rail Segment,Bronx,third_rail,11.0,5,81.5,0.9200000000000016,0,1,2,6.2,1,0,1,59,0,0,0.05086647415528056,0
2026-07-31,AST-00239,Substation,Manhattan,power,20.0,1,74.9,-1.7499999999999984,0,0,0,0.0,0,0,0,248,0,0,0.053627596286468585,0
2026-07-31,AST-00240,Substation,Bronx,power,36.0,3,39.7,-0.749999999999998,1,2,2,5.7,0,0,0,127,1,0,0.10298069411835709,1
2026-07-31,AST-00241,Third Rail Segment,Bronx,third_rail,9.0,2,85.3,-1.5100000000000025,0,1,1,1.5,0,0,0,193,0,0,0.05046876694920328,0
2026-07-31,AST-00242,Third Rail Segment,Manhattan,third_rail,27.0,3,51.5,-1.0299999999999967,0,0,4,0.0,1,0,1,115,0,0,0.07171209918687911,0
2026-07-31,AST-00243,Circuit Breaker House,Brooklyn,breaker,19.0,3,66.5,-1.5799999999999974,0,0,2,0.0,0,0,0,61,0,0,0.056363397627894926,0
2026-07-31,AST-00244,Feeder Cable,Bronx,cable,5.0,1,90.3,-2.609999999999988,0,0,0,0.0,0,0,0,95,0,0,0.0496790225306473,0
2026-07-31,AST-00245,Feeder Cable,Bronx,cable,29.0,3,55.0,-1.3000000000000005,0,0,0,0.0,0,0,0,37,0,0,0.07913632445560387,1
2026-07-31,AST-00218,Substation,Manhattan,power,40.0,4,51.1,-1.270000000000001,0,0,1,0.0,0,0,0,89,0,0,0.08681624593343792,1
2026-07-31,AST-00217,Substation,Bronx,power,19.0,4,79.2,1.3099999999999965,0,0,1,0.0,0,0,0,9,0,0,0.054581312248578935,0
2026-07-31,AST-00216,Feeder Cable,Brooklyn,cable,16.0,2,83.2,1.3099999999999978,2,2,2,7.8,1,0,1,38,1,0,0.04932332469579035,0
2026-07-31,AST-00215,Feeder Cable,Brooklyn,cable,5.0,3,85.9,1.359999999999998,0,0,0,0.0,1,0,1,275,0,1,0.05228036283986975,0
2026-07-31,AST-00187,Circuit Breaker House,Queens,breaker,13.0,3,88.7,0.1200000000000046,0,1,1,0.8,0,0,0,147,0,0,0.05110717934399511,0
2026-07-31,AST-00188,Substation,Queens,power,11.0,4,77.8,-2.0800000000000005,0,0,0,0.0,0,0,0,93,0,0,0.05268616927720812,0
2026-07-31,AST-00189,Feeder Cable,Bronx,cable,19.0,3,74.7,0.7099999999999894,0,1,1,5.4,0,0,0,29,0,0,0.056074009882333485,0
2026-07-31,AST-00190,Circuit Breaker House,Bronx,breaker,24.0,3,80.4,0.5999999999999996,0,0,0,0.0,0,0,0,2,0,0,0.05441609170198142,0
2026-07-31,AST-00191,Third Rail Segment,Queens,third_rail,15.0,3,67.3,0.3100000000000029,0,1,1,1.1,0,0,0,74,0,0,0.05255326717395223,0
2026-07-31,AST-00192,Circuit Breaker House,Queens,breaker,17.0,4,52.1,-1.0699999999999987,0,0,0,0.0,0,0,0,41,0,1,0.0738666550837357,1
2026-07-31,AST-00193,Substation,Manhattan,power,12.0,4,78.3,-0.6100000000000099,0,0,0,0.0,0,0,0,98,0,0,0.052791059953100676,0
2026-07-31,AST-00194,Third Rail Segment,Bronx,third_rail,9.0,3,77.2,-0.4600000000000037,0,0,0,0.0,0,0,0,74,0,0,0.050497929128808974,0
2026-07-31,AST-00195,Substation,Brooklyn,power,27.0,3,58.5,0.6899999999999995,1,1,1,1.4,0,0,0,189,0,0,0.06727010075499067,0
2026-07-31,AST-00196,Substation,Queens,power,33.0,2,44.1,-1.1999999999999982,0,0,1,0.0,1,0,1,395,0,0,0.08033050902702732,1
2026-07-31,AST-00197,Feeder Cable,Queens,cable,12.0,4,82.5,-0.530000000000006,0,0,1,0.0,0,0,0,163,0,0,0.05107384644854962,0
2026-07-31,AST-00198,Third Rail Segment,Brooklyn,third_rail,35.0,1,43.6,-2.649999999999995,0,0,0,0.0,0,0,0,40,0,0,0.0985830419009537,1
2026-07-31,AST-00199,Circuit Breaker House,Manhattan,breaker,23.0,4,69.9,0.8599999999999987,1,3,3,7.8,0,0,0,17,1,0,0.06873436044937463,0
2026-07-31,AST-00124,Feeder Cable,Brooklyn,cable,25.0,2,61.9,-1.239999999999998,0,0,0,0.0,0,0,0,310,0,0,0.05824154547457552,0
2026-07-31,AST-00200,Circuit Breaker House,Manhattan,breaker,7.0,3,77.4,-2.6899999999999955,0,0,0,0.0,0,0,0,65,0,0,0.049268097234375835,0
2026-07-31,AST-00202,Third Rail Segment,Brooklyn,third_rail,1.0,2,85.4,0.2900000000000093,0,0,0,0.0,0,0,0,190,0,0,0.04905579794395116,0
2026-07-31,AST-00203,Feeder Cable,Manhattan,cable,2.0,3,79.3,-2.7300000000000075,0,0,1,0.0,0,0,0,121,0,0,0.0499611314615392,0
2026-07-31,AST-00204,Substation,Queens,power,14.0,5,68.6,-0.9399999999999968,0,0,1,0.0,1,0,1,187,0,0,0.05366154833784452,0
2026-07-31,AST-00205,Substation,Brooklyn,power,19.0,4,67.4,0.2800000000000023,1,1,3,1.0,1,0,0,151,0,0,0.06980557740958383,0
2026-07-31,AST-00206,Circuit Breaker House,Bronx,breaker,32.0,3,54.1,-1.349999999999996,0,1,2,0.5,0,0,0,147,0,0,0.10568690248286766,1
2026-07-31,AST-00207,Substation,Brooklyn,power,6.0,3,89.1,2.599999999999992,0,0,0,0.0,0,0,0,226,0,0,0.049618747823029045,0
2026-07-31,AST-00208,Feeder Cable,Manhattan,cable,34.0,3,48.2,-1.2899999999999991,0,1,1,2.9,0,0,0,151,0,0,0.20231267559836633,1
2026-07-31,AST-00209,Substation,Manhattan,power,10.0,3,74.5,-1.899999999999989,0,0,1,0.0,0,0,0,228,0,0,0.052634861463690036,0
2026-07-31,AST-00210,Feeder Cable,Brooklyn,cable,6.0,3,77.3,0.0399999999999958,0,1,1,5.3,0,0,0,53,0,0,0.05003056173731429,0
2026-07-31,AST-00211,Feeder Cable,Brooklyn,cable,28.0,3,60.3,-2.470000000000001,0,0,1,0.0,0,0,0,230,0,0,0.05878285333824565,0
2026-07-31,AST-00212,Feeder Cable,Queens,cable,31.0,2,71.0,-0.9799999999999992,0,0,0,0.0,0,0,0,257,0,0,0.05637939345928479,0
2026-07-31,AST-00213,Circuit Breaker House,Brooklyn,breaker,25.0,3,54.1,-1.6299999999999917,0,0,0,0.0,0,0,0,37,0,0,0.07797755375848146,1
2026-07-31,AST-00214,Third Rail Segment,Brooklyn,third_rail,5.0,4,85.0,-2.9199999999999986,1,2,3,9.4,1,1,1,20,1,0,0.049357671124090154,0
2026-07-31,AST-00201,Third Rail Segment,Bronx,third_rail,15.0,5,61.6,-3.239999999999998,0,0,3,0.0,0,0,0,139,0,0,0.06073650982135384,0
2026-07-31,AST-00246,Third Rail Segment,Manhattan,third_rail,34.0,5,56.0,-0.8399999999999943,0,0,2,0.0,0,0,0,33,0,0,0.08124162097512426,1
2026-07-31,AST-00123,Substation,Manhattan,power,24.0,4,63.2,0.4999999999999915,1,1,2,1.1,1,0,1,82,0,0,0.07422912364755915,1
2026-07-31,AST-00121,Feeder Cable,Bronx,cable,31.0,4,47.7,-0.3599999999999994,0,0,2,0.0,0,0,0,105,0,0,0.09130540437471572,1
2026-07-31,AST-00031,Feeder Cable,Brooklyn,cable,23.0,3,68.9,-0.6499999999999944,0,0,0,0.0,0,0,0,42,0,0,0.05605104219067171,0
2026-07-31,AST-00032,Third Rail Segment,Brooklyn,third_rail,8.0,3,79.0,0.85,0,0,0,0.0,0,0,0,179,0,0,0.050477700153049615,0
2026-07-31,AST-00033,Circuit Breaker House,Brooklyn,breaker,4.0,3,98.6,0.7800000000000015,0,0,1,0.0,0,0,0,137,0,0,0.049854255205609474,0
2026-07-31,AST-00034,Circuit Breaker House,Brooklyn,breaker,28.0,2,57.5,0.1800000000000042,0,0,0,0.0,0,0,0,179,0,0,0.06588250953448148,0
2026-07-31,AST-00035,Feeder Cable,Queens,cable,40.0,3,50.4,-3.000000000000001,0,0,0,0.0,1,0,0,123,0,0,0.07203484224932262,0
2026-07-31,AST-00036,Circuit Breaker House,Brooklyn,breaker,34.0,2,71.5,-0.0099999999999922,0,0,0,0.0,0,0,0,359,0,0,0.0561019653352905,0
2026-07-31,AST-00037,Substation,Queens,power,24.0,4,61.5,-1.3199999999999998,0,2,4,4.3,0,0,0,45,1,0,0.09636934049089943,1
2026-07-31,AST-00038,Feeder Cable,Manhattan,cable,2.0,2,78.6,1.5699999999999947,0,0,0,0.0,0,0,0,23,0,0,0.04915816484663285,0
2026-07-31,AST-00039,Circuit Breaker House,Queens,breaker,40.0,4,49.1,1.5999999999999994,0,1,3,0.9,0,0,0,22,0,1,0.09637592983826133,1
2026-07-31,AST-00040,Feeder Cable,Queens,cable,18.0,2,74.2,-2.6699999999999973,0,0,0,0.0,1,0,1,386,0,0,0.053154656870005576,0
2026-07-31,AST-00041,Feeder Cable,Brooklyn,cable,12.0,3,79.6,-1.3100000000000034,0,0,0,0.0,1,0,1,296,0,0,0.051549186338680185,0
2026-07-31,AST-00042,Third Rail Segment,Queens,third_rail,36.0,3,60.1,-0.0400000000000003,1,1,1,0.5,0,0,0,20,0,0,0.06831770585980627,0
2026-07-31,AST-00043,Feeder Cable,Bronx,cable,30.0,5,67.7,-0.0400000000000037,0,0,2,0.0,0,0,0,128,0,0,0.05697097931660617,0
2026-07-31,AST-00044,Circuit Breaker House,Queens,breaker,30.0,4,71.1,1.150000000000001,0,0,0,0.0,0,0,0,14,0,0,0.057051349183822965,0
2026-07-31,AST-00045,Third Rail Segment,Brooklyn,third_rail,12.0,3,85.4,-0.0900000000000004,0,0,1,0.0,0,0,0,126,0,0,0.051131574190015266,0
2026-07-31,AST-00046,Third Rail Segment,Brooklyn,third_rail,40.0,4,50.7,-2.6899999999999933,0,0,1,0.0,0,0,0,160,0,0,0.11931851967467917,1
2026-07-31,AST-00047,Circuit Breaker House,Queens,breaker,19.0,1,74.5,-4.229999999999991,0,0,0,0.0,0,0,0,84,0,0,0.05128111162315491,0
2026-07-31,AST-00048,Circuit Breaker House,Brooklyn,breaker,22.0,3,64.7,-1.4700000000000035,0,0,1,0.0,0,0,0,13,0,0,0.05445095937516212,0
2026-07-31,AST-00049,Feeder Cable,Queens,cable,31.0,5,66.5,-0.0199999999999905,0,0,2,0.0,0,0,0,82,0,0,0.057739840984506914,0
2026-07-31,AST-00050,Substation,Brooklyn,power,27.0,3,62.3,-1.6800000000000006,0,1,2,1.9,0,0,0,16,0,0,0.06513401849760418,0
2026-07-31,AST-00051,Circuit Breaker House,Queens,breaker,7.0,3,82.6,0.100000000000014,0,0,0,0.0,0,0,0,75,0,0,0.04908288053375405,0
2026-07-31,AST-00052,Substation,Manhattan,power,13.0,4,91.8,-0.1199999999999969,0,0,1,0.0,0,0,0,88,0,0,0.05053028398510746,0
2026-07-31,AST-00053,Third Rail Segment,Manhattan,third_rail,15.0,4,71.7,-0.3700000000000004,0,0,2,0.0,0,0,0,128,0,0,0.05318265830242884,0
2026-07-31,AST-00054,Feeder Cable,Bronx,cable,38.0,1,60.3,1.1199999999999997,0,0,1,0.0,0,0,0,178,0,0,0.06882014588282971,0
2026-07-31,AST-00055,Feeder Cable,Bronx,cable,29.0,2,55.3,-2.949999999999998,0,0,0,0.0,0,0,0,160,0,0,0.07370501792316873,1
2026-07-31,AST-00056,Third Rail Segment,Bronx,third_rail,15.0,3,67.9,-0.450000000000004,0,0,2,0.0,0,0,0,143,0,0,0.05402750032832793,0
2026-07-31,AST-00057,Feeder Cable,Bronx,cable,30.0,2,54.9,-2.540000000000005,0,0,0,0.0,0,0,0,180,0,0,0.08056910119694058,1
2026-07-31,AST-00030,Feeder Cable,Manhattan,cable,14.0,3,80.6,0.5899999999999992,0,0,0,0.0,1,0,1,278,0,0,0.052503060186766114,0
2026-07-31,AST-00058,Feeder Cable,Brooklyn,cable,30.0,5,70.0,-2.190000000000001,0,2,2,3.2,0,0,0,50,1,0,0.05759309615150462,0
2026-07-31,AST-00029,Substation,Queens,power,22.0,4,80.9,1.6199999999999986,0,1,1,0.9,0,0,0,24,0,0,0.05430516678701834,0
2026-07-31,AST-00027,Feeder Cable,Bronx,cable,25.0,4,67.5,0.0100000000000081,0,0,0,0.0,1,0,1,215,0,1,0.05603306570042698,0
2026-07-31,AST-00999,Third Rail Segment,Manhattan,third_rail,18.0,1,64.7,-1.260000000000005,0,0,1,0.0,0,0,0,155,0,0,0.05235966653451733,0
2026-07-31,AST-00001,Third Rail Segment,Bronx,third_rail,36.0,4,38.5,-2.64,0,0,1,0.0,1,0,1,56,0,1,0.1263778170745183,1
2026-07-31,AST-00002,Feeder Cable,Manhattan,cable,3.0,2,87.5,0.4299999999999963,0,0,1,0.0,1,0,0,260,0,0,0.050329731511140986,0
2026-07-31,AST-00003,Third Rail Segment,Brooklyn,third_rail,16.0,2,78.6,0.0599999999999984,0,0,0,0.0,0,0,0,89,0,0,0.050317111550060495,0
2026-07-31,AST-00004,Feeder Cable,Brooklyn,cable,19.0,4,57.9,0.3099999999999989,0,0,0,0.0,1,0,1,41,0,0,0.07111751481802021,0
2026-07-31,AST-00005,Substation,Brooklyn,power,32.0,4,47.2,-1.5400000000000025,0,0,2,0.0,0,0,0,9,0,0,0.08901765101444857,1
2026-07-31,AST-00006,Third Rail Segment,Bronx,third_rail,6.0,3,83.4,-0.3699999999999874,0,0,0,0.0,0,0,0,48,0,0,0.048549566544269854,0
2026-07-31,AST-00007,Third Rail Segment,Manhattan,third_rail,18.0,2,63.7,-0.039999999999991,0,0,0,0.0,0,0,0,272,0,0,0.053411524111366626,0
2026-07-31,AST-00008,Third Rail Segment,Bronx,third_rail,7.0,2,94.8,1.359999999999998,0,0,1,0.0,0,0,0,106,0,0,0.049318978876174584,0
2026-07-31,AST-00009,Substation,Bronx,power,32.0,2,61.3,-0.8700000000000002,0,2,4,3.4,0,0,0,48,1,0,0.07672406612815005,1
2026-07-31,AST-00010,Feeder Cable,Queens,cable,26.0,1,61.6,0.1899999999999919,0,0,1,0.0,0,0,0,287,0,0,0.061462342715840675,0
2026-07-31,AST-00011,Circuit Breaker House,Brooklyn,breaker,20.0,3,60.4,0.1299999999999997,0,0,1,0.0,0,0,0,126,0,0,0.06527997437663914,0
